2015-01-26 14:26:00 +0000 UTC	On Causewayside	The Proclaimers	https://www.last.fm/music/The+Proclaimers/_/On+Causewayside
2015-01-26 14:26:00 +0000 UTC	The First Attack	The Proclaimers	https://www.last.fm/music/The+Proclaimers/_/The+First+Attack
2015-01-26 14:26:00 +0000 UTC	Ghost Of Love	The Proclaimers	https://www.last.fm/music/The+Proclaimers/_/Ghost+Of+Love
2015-01-26 14:26:00 +0000 UTC	If There's A God	The Proclaimers	https://www.last.fm/music/The+Proclaimers/_/If+There%27s+A+God
2015-01-26 14:26:00 +0000 UTC	Invitation To The Blues	The Proclaimers	https://www.last.fm/music/The+Proclaimers/_/Invitation+To+The+Blues
2015-01-26 14:26:00 +0000 UTC	Act of Remembrance	The Proclaimers	https://www.last.fm/music/The+Proclaimers/_/Act+of+Remembrance
2015-01-26 14:26:00 +0000 UTC	Letter from America (Band Version)	The Proclaimers	https://www.last.fm/music/The+Proclaimers/_/Letter+from+America+(Band+Version)
2015-01-29 09:34:00 +0000 UTC	Scotland's Story	The Proclaimers	https://www.last.fm/music/The+Proclaimers/_/Scotland%27s+Story
2015-01-29 10:52:00 +0000 UTC	That's When He Told Her	The Proclaimers	https://www.last.fm/music/The+Proclaimers/_/That%27s+When+He+Told+Her
2015-02-05 17:24:00 +0000 UTC	Bye Bye Love	The Proclaimers	https://www.last.fm/music/The+Proclaimers/_/Bye+Bye+Love
2015-02-05 17:24:00 +0000 UTC	Waiting For A Train	The Proclaimers	https://www.last.fm/music/The+Proclaimers/_/Waiting+For+A+Train
2015-02-05 17:24:00 +0000 UTC	After You’re Gone	The Proclaimers	https://www.last.fm/music/The+Proclaimers/_/After+You%E2%80%99re+Gone
2015-02-06 09:06:00 +0000 UTC	Fake Plastic Trees	Young Guns	https://www.last.fm/music/Young+Guns/_/Fake+Plastic+Trees
2015-02-06 09:06:00 +0000 UTC	No Witness	The Proclaimers	https://www.last.fm/music/The+Proclaimers/_/No+Witness
2015-02-08 14:50:00 +0000 UTC	21 Guns	Green Day	https://www.last.fm/music/Green+Day/_/21+Guns
2015-02-08 14:51:00 +0000 UTC	Are We the Waiting	Green Day	https://www.last.fm/music/Green+Day/_/Are+We+the+Waiting
2015-02-08 14:51:00 +0000 UTC	Give Me Novacaine	Green Day	https://www.last.fm/music/Green+Day/_/Give+Me+Novacaine
2015-02-08 14:51:00 +0000 UTC	Wake Me Up When September Ends	Green Day	https://www.last.fm/music/Green+Day/_/Wake+Me+Up+When+September+Ends
2015-02-08 14:51:00 +0000 UTC	Homecoming	Green Day	https://www.last.fm/music/Green+Day/_/Homecoming
2015-02-08 14:51:00 +0000 UTC	St. Jimmy	Green Day	https://www.last.fm/music/Green+Day/_/St.+Jimmy
2015-02-08 14:51:00 +0000 UTC	Boulevard of Broken Dreams	Green Day	https://www.last.fm/music/Green+Day/_/Boulevard+of+Broken+Dreams
2015-02-08 14:51:00 +0000 UTC	Jesus of Suburbia	Green Day	https://www.last.fm/music/Green+Day/_/Jesus+of+Suburbia
2015-02-08 14:51:00 +0000 UTC	American Idiot	Green Day	https://www.last.fm/music/Green+Day/_/American+Idiot
2015-02-09 17:59:00 +0000 UTC	Zašto uvik pivan	Tomislav Bralić i klapa Intrade	https://www.last.fm/music/Tomislav+Brali%C4%87+i+klapa+Intrade/_/Za%C5%A1to+uvik+pivan
2015-02-11 21:16:00 +0000 UTC	Like A Flame	The Proclaimers	https://www.last.fm/music/The+Proclaimers/_/Like+A+Flame
2015-02-11 21:16:00 +0000 UTC	Shadows Fall	The Proclaimers	https://www.last.fm/music/The+Proclaimers/_/Shadows+Fall
2015-02-11 23:06:00 +0000 UTC	Over And Done With	The Proclaimers	https://www.last.fm/music/The+Proclaimers/_/Over+And+Done+With
2015-02-11 23:06:00 +0000 UTC	Misty Blue	The Proclaimers	https://www.last.fm/music/The+Proclaimers/_/Misty+Blue
2015-02-11 23:06:00 +0000 UTC	Throw The 'R' Away	The Proclaimers	https://www.last.fm/music/The+Proclaimers/_/Throw+The+%27R%27+Away
2015-03-04 10:10:00 +0000 UTC	Life With You	The Proclaimers	https://www.last.fm/music/The+Proclaimers/_/Life+With+You
2015-03-04 16:54:00 +0000 UTC	Not Cynical	The Proclaimers	https://www.last.fm/music/The+Proclaimers/_/Not+Cynical
2015-03-04 16:54:00 +0000 UTC	Long Black Veil	The Proclaimers	https://www.last.fm/music/The+Proclaimers/_/Long+Black+Veil
2015-03-04 16:54:00 +0000 UTC	Leaving Home	The Proclaimers	https://www.last.fm/music/The+Proclaimers/_/Leaving+Home
2015-03-04 16:54:00 +0000 UTC	Better Days	The Proclaimers	https://www.last.fm/music/The+Proclaimers/_/Better+Days
2015-03-04 16:54:00 +0000 UTC	Not Ever	The Proclaimers	https://www.last.fm/music/The+Proclaimers/_/Not+Ever
2015-03-04 20:17:00 +0000 UTC	The Joyful Kilmarnock Blues	The Proclaimers	https://www.last.fm/music/The+Proclaimers/_/The+Joyful+Kilmarnock+Blues
2015-03-11 08:29:00 +0000 UTC	What School	The Proclaimers	https://www.last.fm/music/The+Proclaimers/_/What+School
2015-03-13 08:52:00 +0000 UTC	Psycho	Muse	https://www.last.fm/music/Muse/_/Psycho
2015-03-13 09:25:00 +0000 UTC	Plug In Baby	Muse	https://www.last.fm/music/Muse/_/Plug+In+Baby
2015-03-13 09:25:00 +0000 UTC	Space Dementia	Muse	https://www.last.fm/music/Muse/_/Space+Dementia
2015-03-13 09:30:00 +0000 UTC	Citizen Erased	Muse	https://www.last.fm/music/Muse/_/Citizen+Erased
2015-03-14 22:24:00 +0000 UTC	Joyful Kilmarnock Blues (live)	The Proclaimers	https://www.last.fm/music/The+Proclaimers/_/Joyful+Kilmarnock+Blues+(live)
2015-03-14 22:25:00 +0000 UTC	Gentle On My Mind	The Proclaimers	https://www.last.fm/music/The+Proclaimers/_/Gentle+On+My+Mind
2015-03-14 22:53:00 +0000 UTC	A Land Fit for Zeros	The Proclaimers	https://www.last.fm/music/The+Proclaimers/_/A+Land+Fit+for+Zeros
2015-03-15 18:06:00 +0000 UTC	I'm Gonna Be	The Proclaimers	https://www.last.fm/music/The+Proclaimers/_/I%27m+Gonna+Be
2015-03-17 09:30:00 +0000 UTC	Hard Times Come Again No More (Nicky Campbell BBC Radio Session 1989)	The Proclaimers	https://www.last.fm/music/The+Proclaimers/_/Hard+Times+Come+Again+No+More+(Nicky+Campbell+BBC+Radio+Session+1989)
2015-03-17 09:30:00 +0000 UTC	Blue Christmas (BBC Going Live On Radio 1 Christmas Extravaganza 1990)	The Proclaimers	https://www.last.fm/music/The+Proclaimers/_/Blue+Christmas+(BBC+Going+Live+On+Radio+1+Christmas+Extravaganza+1990)
2015-03-20 08:24:00 +0000 UTC	Sky Takes The Soul	The Proclaimers	https://www.last.fm/music/The+Proclaimers/_/Sky+Takes+The+Soul
2015-03-27 07:24:00 +0000 UTC	Rain	Breaking Benjamin	https://www.last.fm/music/Breaking+Benjamin/_/Rain
2015-03-29 18:57:00 +0000 UTC	Better Run (Acoustic)	Good Charlotte	https://www.last.fm/music/Good+Charlotte/_/Better+Run+(Acoustic)
2015-03-29 18:57:00 +0000 UTC	Standing Ovation	Good Charlotte	https://www.last.fm/music/Good+Charlotte/_/Standing+Ovation
2015-03-29 18:57:00 +0000 UTC	Counting The Days	Good Charlotte	https://www.last.fm/music/Good+Charlotte/_/Counting+The+Days
2015-03-29 18:57:00 +0000 UTC	Let The Music Play	Good Charlotte	https://www.last.fm/music/Good+Charlotte/_/Let+The+Music+Play
2015-03-29 18:57:00 +0000 UTC	1979	Good Charlotte	https://www.last.fm/music/Good+Charlotte/_/1979
2015-03-29 18:58:00 +0000 UTC	The River (feat. M. Shadows and Synyster Gates)	Good Charlotte	https://www.last.fm/music/Good+Charlotte/_/The+River+(feat.+M.+Shadows+and+Synyster+Gates)
2015-03-29 18:58:00 +0000 UTC	Harlow's Song (Can't Dream Without You)	Good Charlotte	https://www.last.fm/music/Good+Charlotte/_/Harlow%27s+Song+(Can%27t+Dream+Without+You)
2015-03-30 07:11:00 +0000 UTC	I'm On My Way	The Proclaimers	https://www.last.fm/music/The+Proclaimers/_/I%27m+On+My+Way
2015-03-30 07:11:00 +0000 UTC	Failure	Breaking Benjamin	https://www.last.fm/music/Breaking+Benjamin/_/Failure
2015-03-30 07:11:00 +0000 UTC	King of the Road (BBC Going Live On Radio 1 Christmas Extravaganza 1990)	The Proclaimers	https://www.last.fm/music/The+Proclaimers/_/King+of+the+Road+(BBC+Going+Live+On+Radio+1+Christmas+Extravaganza+1990)
2015-03-30 07:11:00 +0000 UTC	You Build Me Up	The Proclaimers	https://www.last.fm/music/The+Proclaimers/_/You+Build+Me+Up
2015-03-30 07:23:00 +0000 UTC	Long Gone Lonesome Blues	The Proclaimers	https://www.last.fm/music/The+Proclaimers/_/Long+Gone+Lonesome+Blues
2015-04-01 09:49:00 +0000 UTC	This Ain't A Love Song	Bon Jovi	https://www.last.fm/music/Bon+Jovi/_/This+Ain%27t+A+Love+Song
2015-04-01 09:49:00 +0000 UTC	Lie To Me	Bon Jovi	https://www.last.fm/music/Bon+Jovi/_/Lie+To+Me
2015-04-01 09:49:00 +0000 UTC	These Days	Bon Jovi	https://www.last.fm/music/Bon+Jovi/_/These+Days
2015-04-12 12:12:00 +0000 UTC	Meter & Verse	Young Guns	https://www.last.fm/music/Young+Guns/_/Meter+&+Verse
2015-04-12 12:12:00 +0000 UTC	A Hymn For All I’ve Lost	Young Guns	https://www.last.fm/music/Young+Guns/_/A+Hymn+For+All+I%E2%80%99ve+Lost
2015-04-12 12:12:00 +0000 UTC	Dearly Departed	Young Guns	https://www.last.fm/music/Young+Guns/_/Dearly+Departed
2015-04-12 12:12:00 +0000 UTC	Sons Of Apathy	Young Guns	https://www.last.fm/music/Young+Guns/_/Sons+Of+Apathy
2015-04-12 12:12:00 +0000 UTC	Everything Ends	Young Guns	https://www.last.fm/music/Young+Guns/_/Everything+Ends
2015-04-12 12:12:00 +0000 UTC	Broadfields	Young Guns	https://www.last.fm/music/Young+Guns/_/Broadfields
2015-04-12 12:12:00 +0000 UTC	The Weight Of The World	Young Guns	https://www.last.fm/music/Young+Guns/_/The+Weight+Of+The+World
2015-04-12 12:12:00 +0000 UTC	You Are Not	Young Guns	https://www.last.fm/music/Young+Guns/_/You+Are+Not
2015-04-12 12:12:00 +0000 UTC	Towers (On My Way)	Young Guns	https://www.last.fm/music/Young+Guns/_/Towers+(On+My+Way)
2015-04-12 12:12:00 +0000 UTC	Brother In Arms	Young Guns	https://www.last.fm/music/Young+Guns/_/Brother+In+Arms
2015-04-13 14:55:00 +0000 UTC	Disgrace	The Proclaimers	https://www.last.fm/music/The+Proclaimers/_/Disgrace
2015-04-13 14:58:00 +0000 UTC	A Woman's Place	The Proclaimers	https://www.last.fm/music/The+Proclaimers/_/A+Woman%27s+Place
2015-04-17 21:53:00 +0000 UTC	Ruby	Kaiser Chiefs	https://www.last.fm/music/Kaiser+Chiefs/_/Ruby
2015-04-17 21:54:00 +0000 UTC	Untitled	Simple Plan	https://www.last.fm/music/Simple+Plan/_/Untitled
2015-04-17 21:54:00 +0000 UTC	Astronaut	Simple Plan	https://www.last.fm/music/Simple+Plan/_/Astronaut
2015-04-19 21:15:00 +0000 UTC	My Kind of Guy	Kaiser Chiefs	https://www.last.fm/music/Kaiser+Chiefs/_/My+Kind+of+Guy
2015-04-19 21:15:00 +0000 UTC	I Can Do It Without You	Kaiser Chiefs	https://www.last.fm/music/Kaiser+Chiefs/_/I+Can+Do+It+Without+You
2015-04-19 21:15:00 +0000 UTC	The Angry Mob	Kaiser Chiefs	https://www.last.fm/music/Kaiser+Chiefs/_/The+Angry+Mob
2015-04-21 18:36:00 +0000 UTC	Nothing Without Love	Nate Ruess	https://www.last.fm/music/Nate+Ruess/_/Nothing+Without+Love
2015-04-27 09:21:00 +0000 UTC	Rainbows and Happy Regrets	The Proclaimers	https://www.last.fm/music/The+Proclaimers/_/Rainbows+and+Happy+Regrets
2015-04-27 09:30:00 +0000 UTC	Tuesday Afternoon	The Proclaimers	https://www.last.fm/music/The+Proclaimers/_/Tuesday+Afternoon
2015-04-27 09:31:00 +0000 UTC	In My Home	The Proclaimers	https://www.last.fm/music/The+Proclaimers/_/In+My+Home
2015-04-27 11:28:00 +0000 UTC	If I'm Still Around	The Proclaimers	https://www.last.fm/music/The+Proclaimers/_/If+I%27m+Still+Around
2015-04-27 20:20:00 +0000 UTC	Moral Compass	The Proclaimers	https://www.last.fm/music/The+Proclaimers/_/Moral+Compass
2015-04-27 20:20:00 +0000 UTC	Ten Tiny Fingers	The Proclaimers	https://www.last.fm/music/The+Proclaimers/_/Ten+Tiny+Fingers
2015-05-04 09:25:00 +0000 UTC	Winter Winds	Mumford & Sons	https://www.last.fm/music/Mumford+&+Sons/_/Winter+Winds
2015-05-04 09:48:00 +0000 UTC	Thistle & Weeds	Mumford & Sons	https://www.last.fm/music/Mumford+&+Sons/_/Thistle+&+Weeds
2015-05-04 10:06:00 +0000 UTC	After the Storm	Mumford & Sons	https://www.last.fm/music/Mumford+&+Sons/_/After+the+Storm
2015-05-05 07:21:00 +0000 UTC	Take me as I could be	Mary Leay	https://www.last.fm/music/Mary+Leay/_/Take+me+as+I+could+be
2015-05-05 07:21:00 +0000 UTC	Tidal Waves (feat. Mark Hoppus)	All Time Low	https://www.last.fm/music/All+Time+Low/_/Tidal+Waves+(feat.+Mark+Hoppus)
2015-05-05 07:21:00 +0000 UTC	Hide You Far Away	William Nott	https://www.last.fm/music/William+Nott/_/Hide+You+Far+Away
2015-05-05 07:21:00 +0000 UTC	Your Song	Kate Walsh	https://www.last.fm/music/Kate+Walsh/_/Your+Song
2015-05-05 07:21:00 +0000 UTC	Chasing time	Alan Pownall	https://www.last.fm/music/Alan+Pownall/_/Chasing+time
2015-05-05 07:21:00 +0000 UTC	Be OK	Ingrid Michaelson	https://www.last.fm/music/Ingrid+Michaelson/_/Be+OK
2015-05-05 07:21:00 +0000 UTC	Make Up Your Mind	Delta Maid	https://www.last.fm/music/Delta+Maid/_/Make+Up+Your+Mind
2015-05-08 12:43:00 +0000 UTC	17	The Proclaimers	https://www.last.fm/music/The+Proclaimers/_/17
2015-05-15 14:58:00 +0000 UTC	I'm Yours	The Script	https://www.last.fm/music/The+Script/_/I%27m+Yours
2015-05-15 15:39:00 +0000 UTC	Anybody There	The Script	https://www.last.fm/music/The+Script/_/Anybody+There
2015-05-15 15:39:00 +0000 UTC	The Man Who Can't Be Moved	The Script	https://www.last.fm/music/The+Script/_/The+Man+Who+Can%27t+Be+Moved
2015-05-25 10:12:00 +0000 UTC	Gloria	U2	https://www.last.fm/music/U2/_/Gloria
2015-05-26 12:36:00 +0000 UTC	Until the End of the World	U2	https://www.last.fm/music/U2/_/Until+the+End+of+the+World
2015-05-26 12:36:00 +0000 UTC	So Cruel	U2	https://www.last.fm/music/U2/_/So+Cruel
2015-05-26 12:36:00 +0000 UTC	Even Better Than the Real Thing	U2	https://www.last.fm/music/U2/_/Even+Better+Than+the+Real+Thing
2015-05-26 12:36:00 +0000 UTC	One	U2	https://www.last.fm/music/U2/_/One
2015-05-26 12:36:00 +0000 UTC	Acrobat	U2	https://www.last.fm/music/U2/_/Acrobat
2015-05-26 12:36:00 +0000 UTC	Tryin' to Throw Your Arms Around the World	U2	https://www.last.fm/music/U2/_/Tryin%27+to+Throw+Your+Arms+Around+the+World
2015-05-26 12:36:00 +0000 UTC	The Fly	U2	https://www.last.fm/music/U2/_/The+Fly
2015-05-29 14:26:00 +0000 UTC	The Boys of bar na sraide	The Alias Acoustic Band	https://www.last.fm/music/The+Alias+Acoustic+Band/_/The+Boys+of+bar+na+sraide
2015-05-29 14:26:00 +0000 UTC	The Shan Van Vocht	The Alias Acoustic Band	https://www.last.fm/music/The+Alias+Acoustic+Band/_/The+Shan+Van+Vocht
2015-05-29 14:26:00 +0000 UTC	Boolavogue	The Alias Acoustic Band	https://www.last.fm/music/The+Alias+Acoustic+Band/_/Boolavogue
2015-05-29 14:26:00 +0000 UTC	To Welcome Paddy home	The Alias Acoustic Band	https://www.last.fm/music/The+Alias+Acoustic+Band/_/To+Welcome+Paddy+home
2015-05-29 14:26:00 +0000 UTC	Easter 1916	The Alias Acoustic Band	https://www.last.fm/music/The+Alias+Acoustic+Band/_/Easter+1916
2015-05-29 14:26:00 +0000 UTC	Reconciliation	The Alias Acoustic Band	https://www.last.fm/music/The+Alias+Acoustic+Band/_/Reconciliation
2015-05-29 14:26:00 +0000 UTC	The Wind that Shakes the Barley	The Alias Acoustic Band	https://www.last.fm/music/The+Alias+Acoustic+Band/_/The+Wind+that+Shakes+the+Barley
2015-05-29 14:26:00 +0000 UTC	Brennan on the moor	The Alias Acoustic Band	https://www.last.fm/music/The+Alias+Acoustic+Band/_/Brennan+on+the+moor
2015-05-31 10:44:00 +0000 UTC	Robert Emmett's Last Words	The Alias Acoustic Band	https://www.last.fm/music/The+Alias+Acoustic+Band/_/Robert+Emmett%27s+Last+Words
2015-05-31 10:44:00 +0000 UTC	Roddy McCorley	The Alias Acoustic Band	https://www.last.fm/music/The+Alias+Acoustic+Band/_/Roddy+McCorley
2015-05-31 10:44:00 +0000 UTC	James Connolly	The Alias Acoustic Band	https://www.last.fm/music/The+Alias+Acoustic+Band/_/James+Connolly
2015-05-31 10:44:00 +0000 UTC	Kitty / Tadie O'Neil	The Alias Acoustic Band	https://www.last.fm/music/The+Alias+Acoustic+Band/_/Kitty+%2F+Tadie+O%27Neil
2015-06-04 22:40:00 +0000 UTC	Sands Of Time	The Alias Acoustic Band	https://www.last.fm/music/The+Alias+Acoustic+Band/_/Sands+Of+Time
2015-06-04 22:40:00 +0000 UTC	Map of the Problematique	Muse	https://www.last.fm/music/Muse/_/Map+of+the+Problematique
2015-06-04 22:40:00 +0000 UTC	Butterflies and Hurricanes	Muse	https://www.last.fm/music/Muse/_/Butterflies+and+Hurricanes
2015-06-04 22:40:00 +0000 UTC	Knights of Cydonia/Close Encounters Of the Third Kind	Muse	https://www.last.fm/music/Muse/_/Knights+of+Cydonia%2FClose+Encounters+Of+the+Third+Kind
2015-06-04 22:40:00 +0000 UTC	Hysteria	Muse	https://www.last.fm/music/Muse/_/Hysteria
2015-06-04 22:40:00 +0000 UTC	A nation once again	The Alias Acoustic Band	https://www.last.fm/music/The+Alias+Acoustic+Band/_/A+nation+once+again
2015-06-04 22:40:00 +0000 UTC	Four green fields	The Alias Acoustic Band	https://www.last.fm/music/The+Alias+Acoustic+Band/_/Four+green+fields
2015-06-04 22:40:00 +0000 UTC	THE WEARING OF GREEN	The Alias Acoustic Band	https://www.last.fm/music/The+Alias+Acoustic+Band/_/THE+WEARING+OF+GREEN
2015-06-04 22:40:00 +0000 UTC	Force of argument	The Alias Acoustic Band	https://www.last.fm/music/The+Alias+Acoustic+Band/_/Force+of+argument
2015-06-04 22:49:00 +0000 UTC	Invincible	Muse	https://www.last.fm/music/Muse/_/Invincible
2015-06-04 22:55:00 +0000 UTC	Starlight	Muse	https://www.last.fm/music/Muse/_/Starlight
2015-06-04 22:55:00 +0000 UTC	Time Is Running Out	Muse	https://www.last.fm/music/Muse/_/Time+Is+Running+Out
2015-06-04 23:08:00 +0000 UTC	Unintended	Muse	https://www.last.fm/music/Muse/_/Unintended
2015-06-16 09:39:00 +0000 UTC	Moment	Nate Ruess	https://www.last.fm/music/Nate+Ruess/_/Moment
2015-06-20 19:13:00 +0000 UTC	Playing with Fire	Brandon Flowers	https://www.last.fm/music/Brandon+Flowers/_/Playing+with+Fire
2015-06-20 19:35:00 +0000 UTC	Crossfire	Brandon Flowers	https://www.last.fm/music/Brandon+Flowers/_/Crossfire
2015-06-20 20:22:00 +0000 UTC	Without Those Songs	The Script	https://www.last.fm/music/The+Script/_/Without+Those+Songs
2015-06-20 21:22:00 +0000 UTC	Paint the Town Green	The Script	https://www.last.fm/music/The+Script/_/Paint+the+Town+Green
2015-06-23 07:32:00 +0000 UTC	Helter Skelter [Live]	U2	https://www.last.fm/music/U2/_/Helter+Skelter+%5BLive%5D
2015-06-25 09:02:00 +0000 UTC	What This World Is Coming To (feat. Beck)	Nate Ruess	https://www.last.fm/music/Nate+Ruess/_/What+This+World+Is+Coming+To+(feat.+Beck)
2015-06-25 15:41:00 +0000 UTC	Always	blink-182	https://www.last.fm/music/blink-182/_/Always
2015-06-25 19:21:00 +0000 UTC	Save You	Simple Plan	https://www.last.fm/music/Simple+Plan/_/Save+You
2015-06-27 20:14:00 +0000 UTC	Ashes of Eden	Breaking Benjamin	https://www.last.fm/music/Breaking+Benjamin/_/Ashes+of+Eden
2015-06-28 19:44:00 +0000 UTC	Norwegian Wood (This Bird Has Flown)	The Beatles	https://www.last.fm/music/The+Beatles/_/Norwegian+Wood+(This+Bird+Has+Flown)
2015-06-28 19:54:00 +0000 UTC	In My Life	The Beatles	https://www.last.fm/music/The+Beatles/_/In+My+Life
2015-06-28 19:59:00 +0000 UTC	If I Needed Someone	The Beatles	https://www.last.fm/music/The+Beatles/_/If+I+Needed+Someone
2015-06-30 22:43:00 +0000 UTC	The Great Divide	Breaking Benjamin	https://www.last.fm/music/Breaking+Benjamin/_/The+Great+Divide
2015-07-01 15:12:00 +0000 UTC	The Dirt Whispered	Rise Against	https://www.last.fm/music/Rise+Against/_/The+Dirt+Whispered
2015-07-01 19:03:00 +0000 UTC	The Approaching Curve	Rise Against	https://www.last.fm/music/Rise+Against/_/The+Approaching+Curve
2015-07-01 20:59:00 +0000 UTC	This Song	The Enemy	https://www.last.fm/music/The+Enemy/_/This+Song
2015-10-01 13:16:00 +0000 UTC	Danny Boy	Johnny Cash	https://www.last.fm/music/Johnny+Cash/_/Danny+Boy
2015-10-02 09:19:00 +0000 UTC	Follow You Down to the Red Oak Tree	James Vincent McMorrow	https://www.last.fm/music/James+Vincent+McMorrow/_/Follow+You+Down+to+the+Red+Oak+Tree
2015-10-06 11:58:00 +0000 UTC	Come Down	White Lies	https://www.last.fm/music/White+Lies/_/Come+Down
2015-10-07 13:33:00 +0000 UTC	Always	Bon Jovi	https://www.last.fm/music/Bon+Jovi/_/Always
2015-10-07 15:34:00 +0000 UTC	Never Say Goodbye	Bon Jovi	https://www.last.fm/music/Bon+Jovi/_/Never+Say+Goodbye
2015-10-07 18:48:00 +0000 UTC	MLK	U2	https://www.last.fm/music/U2/_/MLK
2015-10-09 20:15:00 +0000 UTC	Golden Leaves	Passenger	https://www.last.fm/music/Passenger/_/Golden+Leaves
2015-10-12 15:43:00 +0000 UTC	Feather on the Clyde	Passenger	https://www.last.fm/music/Passenger/_/Feather+on+the+Clyde
2015-10-12 16:41:00 +0000 UTC	Words	Passenger	https://www.last.fm/music/Passenger/_/Words
2015-10-12 18:14:00 +0000 UTC	All the Little Lights	Passenger	https://www.last.fm/music/Passenger/_/All+the+Little+Lights
2015-10-12 18:23:00 +0000 UTC	Circles	Passenger	https://www.last.fm/music/Passenger/_/Circles
2015-10-13 19:32:00 +0000 UTC	Melody	The Enemy	https://www.last.fm/music/The+Enemy/_/Melody
2015-10-17 17:21:00 +0000 UTC	Overland	Stereophonics	https://www.last.fm/music/Stereophonics/_/Overland
2015-10-18 09:51:00 +0000 UTC	Andy, You're a Star	The Killers	https://www.last.fm/music/The+Killers/_/Andy,+You%27re+a+Star
2015-10-20 12:12:00 +0000 UTC	Binary Sea	Death Cab for Cutie	https://www.last.fm/music/Death+Cab+for+Cutie/_/Binary+Sea
2015-10-22 20:09:00 +0000 UTC	For Those Below	Mumford & Sons	https://www.last.fm/music/Mumford+&+Sons/_/For+Those+Below
2015-10-30 13:09:00 +0000 UTC	C’est La Vie	Stereophonics	https://www.last.fm/music/Stereophonics/_/C%E2%80%99est+La+Vie
2015-10-30 13:41:00 +0000 UTC	Into The World	Stereophonics	https://www.last.fm/music/Stereophonics/_/Into+The+World
2015-10-30 14:07:00 +0000 UTC	Song For The Summer	Stereophonics	https://www.last.fm/music/Stereophonics/_/Song+For+The+Summer
2015-10-30 14:25:00 +0000 UTC	Mr. and Mrs. Smith	Stereophonics	https://www.last.fm/music/Stereophonics/_/Mr.+and+Mrs.+Smith
2015-11-07 21:10:00 +0000 UTC	The Dead Can't Testify	Billy Talent	https://www.last.fm/music/Billy+Talent/_/The+Dead+Can%27t+Testify
2015-11-08 02:37:00 +0000 UTC	Surrender	Billy Talent	https://www.last.fm/music/Billy+Talent/_/Surrender
2015-11-08 13:55:00 +0000 UTC	Rusted From the Rain	Billy Talent	https://www.last.fm/music/Billy+Talent/_/Rusted+From+the+Rain
2015-11-10 16:44:00 +0000 UTC	A Train Went Past The Window	The Proclaimers	https://www.last.fm/music/The+Proclaimers/_/A+Train+Went+Past+The+Window
2015-11-13 19:07:00 +0000 UTC	Portable Television	Death Cab for Cutie	https://www.last.fm/music/Death+Cab+for+Cutie/_/Portable+Television
2015-11-14 09:56:00 +0000 UTC	All My Loving	The Beatles	https://www.last.fm/music/The+Beatles/_/All+My+Loving
2015-12-01 14:32:00 +0000 UTC	Sigh No More	Mumford & Sons	https://www.last.fm/music/Mumford+&+Sons/_/Sigh+No+More
2015-12-01 14:32:00 +0000 UTC	Back Down South	Kings of Leon	https://www.last.fm/music/Kings+of+Leon/_/Back+Down+South
2016-01-11 11:55:00 +0000 UTC	Superhero	The Enemy	https://www.last.fm/music/The+Enemy/_/Superhero
2016-01-13 13:08:00 +0000 UTC	Falling Away With You	Muse	https://www.last.fm/music/Muse/_/Falling+Away+With+You
2016-01-29 12:52:00 +0000 UTC	Stay (Faraway, So Close!)	U2	https://www.last.fm/music/U2/_/Stay+(Faraway,+So+Close!)
2016-02-01 08:48:00 +0000 UTC	Penny Lane	The Beatles	https://www.last.fm/music/The+Beatles/_/Penny+Lane
2016-02-01 09:23:00 +0000 UTC	Golden Slumbers	The Beatles	https://www.last.fm/music/The+Beatles/_/Golden+Slumbers
2016-02-01 18:53:00 +0000 UTC	Two of Us	The Beatles	https://www.last.fm/music/The+Beatles/_/Two+of+Us
2016-02-01 22:27:00 +0000 UTC	And Your Bird Can Sing	The Beatles	https://www.last.fm/music/The+Beatles/_/And+Your+Bird+Can+Sing
2016-02-05 20:17:00 +0000 UTC	Angel of Harlem	U2	https://www.last.fm/music/U2/_/Angel+of+Harlem
2016-02-05 20:18:00 +0000 UTC	All I Want Is You	U2	https://www.last.fm/music/U2/_/All+I+Want+Is+You
2016-02-06 14:52:00 +0000 UTC	Devil On My Shoulder	Billy Talent	https://www.last.fm/music/Billy+Talent/_/Devil+On+My+Shoulder
2016-02-06 15:27:00 +0000 UTC	Turn Your Back	Billy Talent	https://www.last.fm/music/Billy+Talent/_/Turn+Your+Back
2016-02-06 15:31:00 +0000 UTC	Sudden Movements	Billy Talent	https://www.last.fm/music/Billy+Talent/_/Sudden+Movements
2016-02-06 16:04:00 +0000 UTC	Runnin’ Across The Tracks	Billy Talent	https://www.last.fm/music/Billy+Talent/_/Runnin%E2%80%99+Across+The+Tracks
2016-02-07 11:04:00 +0000 UTC	Lovers' Eyes	Mumford & Sons	https://www.last.fm/music/Mumford+&+Sons/_/Lovers%27+Eyes
2016-02-07 11:32:00 +0000 UTC	The Boxer	Mumford & Sons	https://www.last.fm/music/Mumford+&+Sons/_/The+Boxer
2016-02-07 18:24:00 +0000 UTC	I'm Gonna Be (500 Miles)	The Proclaimers	https://www.last.fm/music/The+Proclaimers/_/I%27m+Gonna+Be+(500+Miles)
2016-02-07 22:46:00 +0000 UTC	Make My Heart Fly	The Proclaimers	https://www.last.fm/music/The+Proclaimers/_/Make+My+Heart+Fly
2016-02-08 10:47:00 +0000 UTC	Where the Streets Have No Name	U2	https://www.last.fm/music/U2/_/Where+the+Streets+Have+No+Name
